suport_radius,35.000000
points_model_cloud,4538.000000
points_scene_cloud,3791.000000
model_resolution,0.000906
scene_resolution,0.000943
model_keypoints,95.000000
scene_keypoints,105.000000
normal estimation,0.075000
detecting keypoints,0.070000
calculating descriptor,0.142000
matching,0.001000
Ransac Rejection,0.019000
ICP,0.080000
