0.755659,0.013864
0.921020,0.011466
0.962689,0.019324
0.959449,0.010905
0.883974,0.015378
0.857146,0.018800
0.956035,0.013892
0.817361,0.018420
0.928520,0.018450
0.883867,0.018802
0.926757,0.024663
0.981022,0.008741
0.869873,0.024581
0.910421,0.013783
0.377430,0.015891
57,0.016353
