suport_radius,35.000000
points_model_cloud,4575.000000
points_scene_cloud,4602.000000
model_resolution,0.001570
scene_resolution,0.001610
model_keypoints,59.000000
scene_keypoints,56.000000
normal estimation,0.189000
detecting keypoints,0.152000
calculating descriptor,0.142000
matching,0.002000
Ransac Rejection,0.018000
ICP,0.076000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3766.000000
model_resolution,0.001111
scene_resolution,0.001116
model_keypoints,79.000000
scene_keypoints,81.000000
normal estimation,0.083000
detecting keypoints,0.088000
calculating descriptor,0.140000
matching,0.002000
Ransac Rejection,0.015000
ICP,0.069000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3766.000000
model_resolution,0.001111
scene_resolution,0.001116
model_keypoints,79.000000
scene_keypoints,81.000000
normal estimation,0.078000
detecting keypoints,0.079000
calculating descriptor,0.131000
matching,0.001000
Ransac Rejection,0.017000
ICP,0.060000
