suport_radius,35.000000
points_model_cloud,10756.000000
points_scene_cloud,9059.000000
model_resolution,0.001622
scene_resolution,0.001831
model_keypoints,144.000000
scene_keypoints,177.000000
normal estimation,0.356000
detecting keypoints,0.309000
calculating descriptor,0.538000
matching,0.005000
Ransac Rejection,0.027000
ICP,0.190000
suport_radius,35.000000
points_model_cloud,3539.000000
points_scene_cloud,3158.000000
model_resolution,0.001614
scene_resolution,0.001608
model_keypoints,63.000000
scene_keypoints,62.000000
normal estimation,0.092000
detecting keypoints,0.108000
calculating descriptor,0.142000
matching,0.001000
Ransac Rejection,0.021000
ICP,0.057000
suport_radius,35.000000
points_model_cloud,3574.000000
points_scene_cloud,3169.000000
model_resolution,0.001288
scene_resolution,0.001320
model_keypoints,83.000000
scene_keypoints,71.000000
normal estimation,0.066000
detecting keypoints,0.069000
calculating descriptor,0.131000
matching,0.002000
Ransac Rejection,0.021000
ICP,0.058000
