suport_radius,35.000000
points_model_cloud,4575.000000
points_scene_cloud,4575.000000
model_resolution,0.001570
scene_resolution,0.001570
model_keypoints,59.000000
scene_keypoints,59.000000
normal estimation,0.163000
detecting keypoints,0.143000
calculating descriptor,0.158000
matching,0.004000
Ransac Rejection,0.015000
ICP,0.034000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3922.000000
model_resolution,0.001111
scene_resolution,0.001111
model_keypoints,79.000000
scene_keypoints,79.000000
normal estimation,0.095000
detecting keypoints,0.106000
calculating descriptor,0.136000
matching,0.002000
Ransac Rejection,0.017000
ICP,0.029000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3922.000000
model_resolution,0.001111
scene_resolution,0.001111
model_keypoints,79.000000
scene_keypoints,79.000000
normal estimation,0.078000
detecting keypoints,0.084000
calculating descriptor,0.142000
matching,0.001000
Ransac Rejection,0.014000
ICP,0.028000
