suport_radius,35.000000
points_model_cloud,4575.000000
points_scene_cloud,4482.000000
model_resolution,0.001570
scene_resolution,0.001737
model_keypoints,59.000000
scene_keypoints,52.000000
normal estimation,0.167000
detecting keypoints,0.141000
calculating descriptor,0.143000
matching,0.002000
Ransac Rejection,0.016000
ICP,0.075000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3493.000000
model_resolution,0.001111
scene_resolution,0.001123
model_keypoints,79.000000
scene_keypoints,66.000000
normal estimation,0.096000
detecting keypoints,0.081000
calculating descriptor,0.114000
matching,0.002000
Ransac Rejection,0.021000
ICP,0.070000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3493.000000
model_resolution,0.001111
scene_resolution,0.001123
model_keypoints,79.000000
scene_keypoints,66.000000
normal estimation,0.076000
detecting keypoints,0.071000
calculating descriptor,0.125000
matching,0.001000
Ransac Rejection,0.011000
ICP,0.060000
