suport_radius,35.000000
points_model_cloud,4575.000000
points_scene_cloud,4512.000000
model_resolution,0.001570
scene_resolution,0.001575
model_keypoints,59.000000
scene_keypoints,65.000000
normal estimation,0.170000
detecting keypoints,0.147000
calculating descriptor,0.158000
matching,0.001000
Ransac Rejection,0.018000
ICP,0.104000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3629.000000
model_resolution,0.001111
scene_resolution,0.001111
model_keypoints,79.000000
scene_keypoints,72.000000
normal estimation,0.084000
detecting keypoints,0.078000
calculating descriptor,0.128000
matching,0.002000
Ransac Rejection,0.014000
ICP,0.067000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3629.000000
model_resolution,0.001111
scene_resolution,0.001111
model_keypoints,79.000000
scene_keypoints,72.000000
normal estimation,0.075000
detecting keypoints,0.081000
calculating descriptor,0.119000
matching,0.001000
Ransac Rejection,0.021000
ICP,0.069000
