suport_radius,35.000000
points_model_cloud,10756.000000
points_scene_cloud,6945.000000
model_resolution,0.001622
scene_resolution,0.001820
model_keypoints,144.000000
scene_keypoints,112.000000
normal estimation,0.327000
detecting keypoints,0.275000
calculating descriptor,0.439000
matching,0.003000
Ransac Rejection,0.030000
ICP,0.184000
suport_radius,35.000000
points_model_cloud,3539.000000
points_scene_cloud,2167.000000
model_resolution,0.001614
scene_resolution,0.001636
model_keypoints,63.000000
scene_keypoints,52.000000
normal estimation,0.079000
detecting keypoints,0.072000
calculating descriptor,0.109000
matching,0.001000
Ransac Rejection,0.026000
ICP,0.062000
suport_radius,35.000000
points_model_cloud,3574.000000
points_scene_cloud,2168.000000
model_resolution,0.001288
scene_resolution,0.001330
model_keypoints,83.000000
scene_keypoints,51.000000
normal estimation,0.067000
detecting keypoints,0.057000
calculating descriptor,0.109000
matching,0.003000
Ransac Rejection,0.030000
ICP,0.080000
