0.829156,0.018475
0.966092,0.023588
0.891133,0.020887
0.985184,0.019018
0.843274,0.015736
0.983192,0.020456
0.922958,0.010309
0.904534,0.012829
0.843274,0.008572
0.697982,0.027093
0.984732,0.027089
0.849837,0.011405
0.975900,0.020160
0.931891,0.015847
0.900450,0.016837
0.843274,0.022721
0.935414,0.013035
0.958603,0.018635
0.885316,0.012572
0.871780,0.019576
0.950382,0.012768
0.887262,0.010533
0.868554,0.018700
0.986013,0.010883
0.975900,0.021290
0.986013,0.036606
0.939336,0.012456
0.950382,0.016471
0.861357,0.011610
0.833333,0.025280
0.986394,0.027592
0.894427,0.012717
0.954864,0.017273
215,0.015934
