0.645497,0.004147
0.774597,0.003479
0.816497,0.024912
0.784465,0.007482
0.925820,0.007047
0.878310,0.010543
0.755929,0.010010
0.956501,0.001769
0.907923,0.002111
0.846296,0.001684
0.983999,0.006783
0.966092,0.007343
0.989847,0.003954
0.959869,0.002394
0.915335,0.006777
0.948683,0.009218
0.940875,0.009162
0.955533,0.003694
0.935414,0.009794
0.993031,0.017096
0.937437,0.011817
0.955925,0.012182
0.934199,0.003278
0.974245,0.004159
0.850339,0.001772
0.956689,0.008653
0.982300,0.014523
0.991342,0.005633
0.934199,0.005290
0.905538,0.007304
88,0.020707
