0.798273,0.027232
0.683154,0.010704
0.825453,0.014153
0.883262,0.010575
0.881752,0.012357
0.697756,0.010914
0.800465,0.002987
0.635498,0.008632
0.693646,0.004493
0.697153,0.006861
0.971441,0.013979
0.658016,0.007744
0.767339,0.022702
0.430537,0.007195
0.596271,0.005178
0.617378,0.008274
0.534712,0.013247
36,0.016422
