suport_radius,35.000000
points_model_cloud,4538.000000
points_scene_cloud,4039.000000
model_resolution,0.000906
scene_resolution,0.000879
model_keypoints,103.000000
scene_keypoints,102.000000
normal estimation,0.084000
detecting keypoints,0.087000
calculating descriptor,0.156000
matching,0.001000
Ransac Rejection,0.017000
ICP,0.067000
