suport_radius,35.000000
points_model_cloud,4575.000000
points_scene_cloud,4137.000000
model_resolution,0.001570
scene_resolution,0.001758
model_keypoints,63.000000
scene_keypoints,76.000000
normal estimation,0.162000
detecting keypoints,0.290000
calculating descriptor,0.171000
matching,0.001000
Ransac Rejection,0.011000
ICP,0.080000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3246.000000
model_resolution,0.001111
scene_resolution,0.001111
model_keypoints,79.000000
scene_keypoints,70.000000
normal estimation,0.073000
detecting keypoints,0.085000
calculating descriptor,0.159000
matching,0.003000
Ransac Rejection,0.017000
ICP,0.079000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3246.000000
model_resolution,0.001111
scene_resolution,0.001111
model_keypoints,79.000000
scene_keypoints,70.000000
normal estimation,0.073000
detecting keypoints,0.069000
calculating descriptor,0.132000
matching,0.002000
Ransac Rejection,0.019000
ICP,0.076000
