suport_radius,35.000000
points_model_cloud,4575.000000
points_scene_cloud,4482.000000
model_resolution,0.001570
scene_resolution,0.001737
model_keypoints,63.000000
scene_keypoints,70.000000
normal estimation,0.212000
detecting keypoints,0.336000
calculating descriptor,0.181000
matching,0.002000
Ransac Rejection,0.017000
ICP,0.094000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3493.000000
model_resolution,0.001111
scene_resolution,0.001123
model_keypoints,79.000000
scene_keypoints,66.000000
normal estimation,0.076000
detecting keypoints,0.079000
calculating descriptor,0.117000
matching,0.002000
Ransac Rejection,0.019000
ICP,0.075000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3493.000000
model_resolution,0.001111
scene_resolution,0.001123
model_keypoints,79.000000
scene_keypoints,66.000000
normal estimation,0.080000
detecting keypoints,0.070000
calculating descriptor,0.118000
matching,0.001000
Ransac Rejection,0.011000
ICP,0.062000
