suport_radius,35.000000
points_model_cloud,4575.000000
points_scene_cloud,4525.000000
model_resolution,0.001570
scene_resolution,0.001653
model_keypoints,63.000000
scene_keypoints,68.000000
normal estimation,0.170000
detecting keypoints,0.252000
calculating descriptor,0.165000
matching,0.002000
Ransac Rejection,0.028000
ICP,0.081000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3732.000000
model_resolution,0.001111
scene_resolution,0.001104
model_keypoints,79.000000
scene_keypoints,79.000000
normal estimation,0.094000
detecting keypoints,0.085000
calculating descriptor,0.142000
matching,0.002000
Ransac Rejection,0.013000
ICP,0.083000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3732.000000
model_resolution,0.001111
scene_resolution,0.001104
model_keypoints,79.000000
scene_keypoints,79.000000
normal estimation,0.072000
detecting keypoints,0.085000
calculating descriptor,0.127000
matching,0.002000
Ransac Rejection,0.017000
ICP,0.080000
