suport_radius,35.000000
points_model_cloud,4575.000000
points_scene_cloud,4512.000000
model_resolution,0.001570
scene_resolution,0.001575
model_keypoints,63.000000
scene_keypoints,77.000000
normal estimation,0.179000
detecting keypoints,0.229000
calculating descriptor,0.171000
matching,0.001000
Ransac Rejection,0.018000
ICP,0.080000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3629.000000
model_resolution,0.001111
scene_resolution,0.001111
model_keypoints,79.000000
scene_keypoints,72.000000
normal estimation,0.078000
detecting keypoints,0.116000
calculating descriptor,0.127000
matching,0.001000
Ransac Rejection,0.018000
ICP,0.074000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3629.000000
model_resolution,0.001111
scene_resolution,0.001111
model_keypoints,79.000000
scene_keypoints,72.000000
normal estimation,0.078000
detecting keypoints,0.109000
calculating descriptor,0.126000
matching,0.002000
Ransac Rejection,0.018000
ICP,0.070000
