suport_radius,35.000000
points_model_cloud,10756.000000
points_scene_cloud,9059.000000
model_resolution,0.001622
scene_resolution,0.001831
model_keypoints,175.000000
scene_keypoints,215.000000
normal estimation,0.352000
detecting keypoints,0.688000
calculating descriptor,0.508000
matching,0.006000
Ransac Rejection,0.031000
ICP,0.156000
suport_radius,35.000000
points_model_cloud,3539.000000
points_scene_cloud,3158.000000
model_resolution,0.001614
scene_resolution,0.001608
model_keypoints,64.000000
scene_keypoints,62.000000
normal estimation,0.082000
detecting keypoints,0.160000
calculating descriptor,0.119000
matching,0.001000
Ransac Rejection,0.029000
ICP,0.066000
suport_radius,35.000000
points_model_cloud,3574.000000
points_scene_cloud,3169.000000
model_resolution,0.001288
scene_resolution,0.001320
model_keypoints,83.000000
scene_keypoints,71.000000
normal estimation,0.065000
detecting keypoints,0.072000
calculating descriptor,0.126000
matching,0.002000
Ransac Rejection,0.029000
ICP,0.080000
