suport_radius,35.000000
points_model_cloud,4538.000000
points_scene_cloud,4538.000000
model_resolution,0.000906
scene_resolution,0.000906
model_keypoints,102.000000
scene_keypoints,102.000000
normal estimation,0.079000
detecting keypoints,0.097000
calculating descriptor,0.166000
matching,0.003000
Ransac Rejection,0.016000
ICP,0.030000
