0.992652,0.008187
0.658960,0.006252
0.856717,0.007618
0.996596,0.002930
0.891393,0.021854
0.860593,0.010322
0.914995,0.007250
0.723916,0.010318
0.978930,0.009153
0.892038,0.006241
0.755716,0.011515
0.709709,0.007986
0.715275,0.013183
0.844351,0.010350
0.866009,0.005068
0.753813,0.013858
0.727399,0.014102
0.995310,0.013719
0.939027,0.017737
0.915582,0.013550
0.944156,0.006237
0.845643,0.013760
0.773532,0.013262
0.878208,0.011355
0.928984,0.015525
0.924642,0.008739
0.623871,0.008120
0.696222,0.012441
0.804406,0.014119
0.867735,0.023271
0.510616,0.013583
0.546899,0.012658
0.893153,0.008946
0.771408,0.009160
0.780014,0.014702
0.855102,0.008023
0.812753,0.009752
0.941193,0.015034
0.824393,0.013560
0.862815,0.012399
0.971511,0.021515
0.727204,0.017640
259,0.015934
