0.617213,0.003764
0.816497,0.001834
0.836660,0.003273
0.829156,0.013544
0.930949,0.002478
0.935414,0.007932
0.881917,0.010216
0.960769,0.003189
0.632456,0.008647
0.840168,0.002711
0.816497,0.008228
0.755929,0.000375
0.816497,0.001635
0.930949,0.002179
0.904534,0.002267
0.925820,0.007406
0.866025,0.006060
0.845154,0.002152
0.951190,0.001904
0.929320,0.007322
0.837708,0.004787
0.707107,0.004488
0.925820,0.002007
0.849837,0.003341
0.866025,0.004893
0.592749,0.002981
0.902194,0.006442
0.786398,0.003148
0.970725,0.003392
0.909718,0.005548
0.698430,0.004816
79,0.016353
