0.707107,0.019255
0.000000,0.017554
0.948683,0.025459
0.917663,0.012754
0.935414,0.003918
0.975900,0.014010
0.916515,0.007080
0.894427,0.016166
0.948683,0.014638
0.942809,0.007682
0.981981,0.009781
0.931625,0.022863
0.805387,0.006557
0.938083,0.013386
0.890564,0.011115
0.942809,0.008850
0.940540,0.005271
0.657129,0.015758
0.949968,0.011430
0.988024,0.014627
0.830949,0.008979
0.974022,0.019869
0.988571,0.020616
0.985611,0.010686
0.900450,0.004760
0.871780,0.007286
0.904534,0.010661
0.985184,0.006497
0.645497,0.005699
0.923548,0.013647
0.681994,0.007645
0.927613,0.010781
0.988304,0.028563
0.840168,0.009338
0.989949,0.009359
0.742307,0.008686
0.984732,0.008299
0.975900,0.009523
0.963624,0.014635
0.983192,0.007173
0.813029,0.009256
0.902671,0.013261
0.749269,0.012667
0.832993,0.009121
0.937437,0.016114
0.916515,0.011999
0.836660,0.012328
0.970143,0.011840
0.879883,0.028030
0.894427,0.031967
0.877058,0.010391
0.908054,0.024613
0.918937,0.011923
0.808608,0.017136
0.858395,0.008499
0.987730,0.008373
0.779643,0.010513
0.951972,0.016788
0.968246,0.007092
0.972598,0.010005
0.962250,0.008206
0.946864,0.010164
0.970143,0.009845
0.928477,0.016249
0.966092,0.011721
280,0.015934
