suport_radius,35.000000
points_model_cloud,4575.000000
points_scene_cloud,4709.000000
model_resolution,0.001570
scene_resolution,0.001614
model_keypoints,39.000000
scene_keypoints,51.000000
normal estimation,0.193000
detecting keypoints,0.255000
calculating descriptor,0.115000
matching,0.002000
Ransac Rejection,0.021000
ICP,0.078000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3984.000000
model_resolution,0.001111
scene_resolution,0.001137
model_keypoints,80.000000
scene_keypoints,81.000000
normal estimation,0.083000
detecting keypoints,0.097000
calculating descriptor,0.145000
matching,0.002000
Ransac Rejection,0.017000
ICP,0.076000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3984.000000
model_resolution,0.001111
scene_resolution,0.001137
model_keypoints,80.000000
scene_keypoints,81.000000
normal estimation,0.090000
detecting keypoints,0.100000
calculating descriptor,0.141000
matching,0.002000
Ransac Rejection,0.018000
ICP,0.063000
