suport_radius,35.000000
points_model_cloud,4575.000000
points_scene_cloud,4137.000000
model_resolution,0.001570
scene_resolution,0.001758
model_keypoints,39.000000
scene_keypoints,50.000000
normal estimation,0.159000
detecting keypoints,0.257000
calculating descriptor,0.094000
matching,0.001000
Ransac Rejection,0.030000
ICP,0.093000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3246.000000
model_resolution,0.001111
scene_resolution,0.001111
model_keypoints,80.000000
scene_keypoints,64.000000
normal estimation,0.075000
detecting keypoints,0.094000
calculating descriptor,0.151000
matching,0.002000
Ransac Rejection,0.017000
ICP,0.085000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3246.000000
model_resolution,0.001111
scene_resolution,0.001111
model_keypoints,80.000000
scene_keypoints,64.000000
normal estimation,0.072000
detecting keypoints,0.095000
calculating descriptor,0.130000
matching,0.003000
Ransac Rejection,0.031000
ICP,0.066000
