suport_radius,35.000000
points_model_cloud,10756.000000
points_scene_cloud,7457.000000
model_resolution,0.001622
scene_resolution,0.001698
model_keypoints,197.000000
scene_keypoints,126.000000
normal estimation,0.327000
detecting keypoints,0.905000
calculating descriptor,0.541000
matching,0.005000
Ransac Rejection,0.020000
ICP,0.185000
suport_radius,35.000000
points_model_cloud,3539.000000
points_scene_cloud,2147.000000
model_resolution,0.001614
scene_resolution,0.001529
model_keypoints,50.000000
scene_keypoints,30.000000
normal estimation,0.072000
detecting keypoints,0.151000
calculating descriptor,0.073000
matching,0.004000
Ransac Rejection,0.027000
ICP,0.087000
suport_radius,35.000000
points_model_cloud,3574.000000
points_scene_cloud,2166.000000
model_resolution,0.001288
scene_resolution,0.001256
model_keypoints,71.000000
scene_keypoints,39.000000
normal estimation,0.058000
detecting keypoints,0.075000
calculating descriptor,0.097000
matching,0.001000
Ransac Rejection,0.021000
ICP,0.090000
