suport_radius,35.000000
points_model_cloud,10756.000000
points_scene_cloud,10756.000000
model_resolution,0.001622
scene_resolution,0.001622
model_keypoints,197.000000
scene_keypoints,197.000000
normal estimation,0.384000
detecting keypoints,0.874000
calculating descriptor,0.751000
matching,0.005000
Ransac Rejection,0.026000
ICP,0.059000
suport_radius,35.000000
points_model_cloud,3539.000000
points_scene_cloud,3539.000000
model_resolution,0.001614
scene_resolution,0.001614
model_keypoints,50.000000
scene_keypoints,50.000000
normal estimation,0.089000
detecting keypoints,0.218000
calculating descriptor,0.112000
matching,0.001000
Ransac Rejection,0.033000
ICP,0.046000
suport_radius,35.000000
points_model_cloud,3574.000000
points_scene_cloud,3574.000000
model_resolution,0.001288
scene_resolution,0.001288
model_keypoints,71.000000
scene_keypoints,71.000000
normal estimation,0.071000
detecting keypoints,0.101000
calculating descriptor,0.138000
matching,0.001000
Ransac Rejection,0.024000
ICP,0.044000
