suport_radius,35.000000
points_model_cloud,10756.000000
points_scene_cloud,7317.000000
model_resolution,0.001622
scene_resolution,0.001842
model_keypoints,197.000000
scene_keypoints,124.000000
normal estimation,0.320000
detecting keypoints,0.776000
calculating descriptor,0.542000
matching,0.004000
Ransac Rejection,0.019000
ICP,0.186000
suport_radius,35.000000
points_model_cloud,3539.000000
points_scene_cloud,2741.000000
model_resolution,0.001614
scene_resolution,0.001615
model_keypoints,49.000000
scene_keypoints,36.000000
normal estimation,0.083000
detecting keypoints,0.148000
calculating descriptor,0.088000
matching,0.002000
Ransac Rejection,0.040000
ICP,0.074000
suport_radius,35.000000
points_model_cloud,3574.000000
points_scene_cloud,2718.000000
model_resolution,0.001288
scene_resolution,0.001323
model_keypoints,71.000000
scene_keypoints,55.000000
normal estimation,0.059000
detecting keypoints,0.076000
calculating descriptor,0.110000
matching,0.002000
Ransac Rejection,0.024000
ICP,0.083000
