time_textToDistance,0.084000
time_distanceToCloud,0.003000
time_medianfilter,0.473000
time_backgroundRemoval,0.003000
time_textToDistance,0.088000
time_distanceToCloud,0.004000
time_medianfilter,0.000000
time_backgroundRemoval,0.005000
time_textToDistance,0.077000
time_distanceToCloud,0.002000
time_medianfilter,0.000000
time_backgroundRemoval,0.003000
time_textToDistance,0.063000
time_distanceToCloud,0.002000
time_medianfilter,0.000000
time_backgroundRemoval,0.003000
time_textToDistance,0.063000
time_distanceToCloud,0.002000
time_medianfilter,0.034000
time_backgroundRemoval,0.002000
time_textToDistance,0.064000
time_distanceToCloud,0.002000
time_medianfilter,0.040000
time_backgroundRemoval,0.003000
time_textToDistance,0.068000
time_distanceToCloud,0.004000
time_medianfilter,0.091000
time_backgroundRemoval,0.002000
