time_textToDistance,0.084000
time_distanceToCloud,0.003000
time_medianfilter,0.459000
time_backgroundRemoval,0.003000
time_textToDistance,0.098000
time_distanceToCloud,0.004000
time_medianfilter,0.000000
time_backgroundRemoval,0.003000
time_textToDistance,0.063000
time_distanceToCloud,0.002000
time_medianfilter,0.000000
time_backgroundRemoval,0.003000
time_textToDistance,0.066000
time_distanceToCloud,0.003000
time_medianfilter,0.000000
time_backgroundRemoval,0.003000
time_textToDistance,0.063000
time_distanceToCloud,0.003000
time_medianfilter,0.038000
time_backgroundRemoval,0.004000
time_textToDistance,0.065000
time_distanceToCloud,0.002000
time_medianfilter,0.036000
time_backgroundRemoval,0.003000
time_textToDistance,0.071000
time_distanceToCloud,0.004000
time_medianfilter,0.115000
time_backgroundRemoval,0.005000
