time_textToDistance,0.074000
time_distanceToCloud,0.002000
time_medianfilter,0.452000
time_backgroundRemoval,0.004000
time_textToDistance,0.087000
time_distanceToCloud,0.003000
time_medianfilter,0.000000
time_backgroundRemoval,0.003000
time_textToDistance,0.065000
time_distanceToCloud,0.003000
time_medianfilter,0.000000
time_backgroundRemoval,0.002000
time_textToDistance,0.064000
time_distanceToCloud,0.002000
time_medianfilter,0.000000
time_backgroundRemoval,0.002000
time_textToDistance,0.082000
time_distanceToCloud,0.003000
time_medianfilter,0.036000
time_backgroundRemoval,0.003000
time_textToDistance,0.065000
time_distanceToCloud,0.002000
time_medianfilter,0.033000
time_backgroundRemoval,0.002000
time_textToDistance,0.062000
time_distanceToCloud,0.003000
time_medianfilter,0.097000
time_backgroundRemoval,0.002000
