time_textToDistance,0.089000
time_distanceToCloud,0.003000
time_medianfilter,0.439000
time_backgroundRemoval,0.003000
time_textToDistance,0.130000
time_distanceToCloud,0.003000
time_medianfilter,0.000000
time_backgroundRemoval,0.003000
time_textToDistance,0.061000
time_distanceToCloud,0.002000
time_medianfilter,0.000000
time_backgroundRemoval,0.003000
time_textToDistance,0.073000
time_distanceToCloud,0.003000
time_medianfilter,0.000000
time_backgroundRemoval,0.002000
time_textToDistance,0.072000
time_distanceToCloud,0.003000
time_medianfilter,0.044000
time_backgroundRemoval,0.003000
time_textToDistance,0.066000
time_distanceToCloud,0.002000
time_medianfilter,0.033000
time_backgroundRemoval,0.002000
time_textToDistance,0.062000
time_distanceToCloud,0.002000
time_medianfilter,0.102000
time_backgroundRemoval,0.003000
