time_textToDistance,0.076000
time_distanceToCloud,0.003000
time_medianfilter,0.485000
time_backgroundRemoval,0.004000
time_textToDistance,0.093000
time_distanceToCloud,0.004000
time_medianfilter,0.000000
time_backgroundRemoval,0.004000
time_textToDistance,0.061000
time_distanceToCloud,0.003000
time_medianfilter,0.000000
time_backgroundRemoval,0.003000
time_textToDistance,0.063000
time_distanceToCloud,0.003000
time_medianfilter,0.000000
time_backgroundRemoval,0.005000
time_textToDistance,0.078000
time_distanceToCloud,0.003000
time_medianfilter,0.037000
time_backgroundRemoval,0.005000
time_textToDistance,0.075000
time_distanceToCloud,0.004000
time_medianfilter,0.038000
time_backgroundRemoval,0.002000
time_textToDistance,0.062000
time_distanceToCloud,0.003000
time_medianfilter,0.107000
time_backgroundRemoval,0.003000
