time_textToDistance,0.071000
time_distanceToCloud,0.004000
time_medianfilter,0.450000
time_backgroundRemoval,0.004000
time_textToDistance,0.111000
time_distanceToCloud,0.004000
time_medianfilter,0.000000
time_backgroundRemoval,0.004000
time_textToDistance,0.069000
time_distanceToCloud,0.003000
time_medianfilter,0.000000
time_backgroundRemoval,0.004000
time_textToDistance,0.066000
time_distanceToCloud,0.002000
time_medianfilter,0.000000
time_backgroundRemoval,0.002000
time_textToDistance,0.065000
time_distanceToCloud,0.003000
time_medianfilter,0.035000
time_backgroundRemoval,0.003000
time_textToDistance,0.062000
time_distanceToCloud,0.003000
time_medianfilter,0.034000
time_backgroundRemoval,0.003000
time_textToDistance,0.076000
time_distanceToCloud,0.003000
time_medianfilter,0.111000
time_backgroundRemoval,0.003000
