time_textToDistance,0.066000
time_distanceToCloud,0.002000
time_medianfilter,0.450000
time_backgroundRemoval,0.003000
time_textToDistance,0.095000
time_distanceToCloud,0.002000
time_medianfilter,0.000000
time_backgroundRemoval,0.006000
time_textToDistance,0.066000
time_distanceToCloud,0.005000
time_medianfilter,0.000000
time_backgroundRemoval,0.003000
time_textToDistance,0.078000
time_distanceToCloud,0.002000
time_medianfilter,0.000000
time_backgroundRemoval,0.002000
time_textToDistance,0.085000
time_distanceToCloud,0.002000
time_medianfilter,0.034000
time_backgroundRemoval,0.002000
time_textToDistance,0.092000
time_distanceToCloud,0.003000
time_medianfilter,0.038000
time_backgroundRemoval,0.003000
time_textToDistance,0.071000
time_distanceToCloud,0.003000
time_medianfilter,0.104000
time_backgroundRemoval,0.003000
