suport_radius,35.000000
points_model_cloud,4575.000000
points_scene_cloud,4709.000000
model_resolution,0.001570
scene_resolution,0.001614
model_keypoints,36.000000
scene_keypoints,45.000000
normal estimation,0.164000
detecting keypoints,0.182000
calculating descriptor,0.107000
matching,0.001000
Ransac Rejection,0.020000
ICP,0.073000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3984.000000
model_resolution,0.001111
scene_resolution,0.001137
model_keypoints,80.000000
scene_keypoints,81.000000
normal estimation,0.084000
detecting keypoints,0.105000
calculating descriptor,0.152000
matching,0.002000
Ransac Rejection,0.017000
ICP,0.066000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3984.000000
model_resolution,0.001111
scene_resolution,0.001137
model_keypoints,80.000000
scene_keypoints,81.000000
normal estimation,0.097000
detecting keypoints,0.126000
calculating descriptor,0.174000
matching,0.001000
Ransac Rejection,0.014000
ICP,0.056000
