suport_radius,35.000000
points_model_cloud,4575.000000
points_scene_cloud,4575.000000
model_resolution,0.001570
scene_resolution,0.001570
model_keypoints,36.000000
scene_keypoints,36.000000
normal estimation,0.166000
detecting keypoints,0.178000
calculating descriptor,0.092000
matching,0.001000
Ransac Rejection,0.017000
ICP,0.049000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3922.000000
model_resolution,0.001111
scene_resolution,0.001111
model_keypoints,80.000000
scene_keypoints,80.000000
normal estimation,0.096000
detecting keypoints,0.098000
calculating descriptor,0.154000
matching,0.002000
Ransac Rejection,0.019000
ICP,0.031000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3922.000000
model_resolution,0.001111
scene_resolution,0.001111
model_keypoints,80.000000
scene_keypoints,80.000000
normal estimation,0.085000
detecting keypoints,0.098000
calculating descriptor,0.131000
matching,0.002000
Ransac Rejection,0.018000
ICP,0.032000
