suport_radius,35.000000
points_model_cloud,4575.000000
points_scene_cloud,4602.000000
model_resolution,0.001570
scene_resolution,0.001610
model_keypoints,36.000000
scene_keypoints,40.000000
normal estimation,0.182000
detecting keypoints,0.178000
calculating descriptor,0.114000
matching,0.001000
Ransac Rejection,0.020000
ICP,0.066000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3766.000000
model_resolution,0.001111
scene_resolution,0.001116
model_keypoints,80.000000
scene_keypoints,80.000000
normal estimation,0.087000
detecting keypoints,0.111000
calculating descriptor,0.139000
matching,0.001000
Ransac Rejection,0.022000
ICP,0.091000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3766.000000
model_resolution,0.001111
scene_resolution,0.001116
model_keypoints,80.000000
scene_keypoints,80.000000
normal estimation,0.074000
detecting keypoints,0.096000
calculating descriptor,0.135000
matching,0.002000
Ransac Rejection,0.023000
ICP,0.063000
