suport_radius,35.000000
points_model_cloud,4575.000000
points_scene_cloud,4525.000000
model_resolution,0.001570
scene_resolution,0.001653
model_keypoints,36.000000
scene_keypoints,45.000000
normal estimation,0.174000
detecting keypoints,0.206000
calculating descriptor,0.110000
matching,0.002000
Ransac Rejection,0.016000
ICP,0.071000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3732.000000
model_resolution,0.001111
scene_resolution,0.001104
model_keypoints,80.000000
scene_keypoints,90.000000
normal estimation,0.078000
detecting keypoints,0.108000
calculating descriptor,0.176000
matching,0.002000
Ransac Rejection,0.012000
ICP,0.071000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3732.000000
model_resolution,0.001111
scene_resolution,0.001104
model_keypoints,80.000000
scene_keypoints,90.000000
normal estimation,0.077000
detecting keypoints,0.095000
calculating descriptor,0.169000
matching,0.002000
Ransac Rejection,0.016000
ICP,0.077000
