suport_radius,35.000000
points_model_cloud,10756.000000
points_scene_cloud,11996.000000
model_resolution,0.001622
scene_resolution,0.001741
model_keypoints,166.000000
scene_keypoints,225.000000
normal estimation,0.471000
detecting keypoints,0.480000
calculating descriptor,0.858000
matching,0.005000
Ransac Rejection,0.019000
ICP,0.171000
suport_radius,35.000000
points_model_cloud,3539.000000
points_scene_cloud,3789.000000
model_resolution,0.001614
scene_resolution,0.001623
model_keypoints,49.000000
scene_keypoints,67.000000
normal estimation,0.091000
detecting keypoints,0.103000
calculating descriptor,0.136000
matching,0.001000
Ransac Rejection,0.020000
ICP,0.070000
suport_radius,35.000000
points_model_cloud,3574.000000
points_scene_cloud,3618.000000
model_resolution,0.001288
scene_resolution,0.001350
model_keypoints,71.000000
scene_keypoints,69.000000
normal estimation,0.066000
detecting keypoints,0.089000
calculating descriptor,0.128000
matching,0.002000
Ransac Rejection,0.025000
ICP,0.085000
