suport_radius,35.000000
points_model_cloud,4575.000000
points_scene_cloud,4512.000000
model_resolution,0.001570
scene_resolution,0.001575
model_keypoints,36.000000
scene_keypoints,42.000000
normal estimation,0.152000
detecting keypoints,0.194000
calculating descriptor,0.108000
matching,0.001000
Ransac Rejection,0.019000
ICP,0.073000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3629.000000
model_resolution,0.001111
scene_resolution,0.001111
model_keypoints,80.000000
scene_keypoints,71.000000
normal estimation,0.077000
detecting keypoints,0.107000
calculating descriptor,0.138000
matching,0.002000
Ransac Rejection,0.022000
ICP,0.087000
suport_radius,35.000000
points_model_cloud,3922.000000
points_scene_cloud,3629.000000
model_resolution,0.001111
scene_resolution,0.001111
model_keypoints,80.000000
scene_keypoints,71.000000
normal estimation,0.072000
detecting keypoints,0.095000
calculating descriptor,0.126000
matching,0.004000
Ransac Rejection,0.019000
ICP,0.061000
