suport_radius,35.000000
points_model_cloud,10756.000000
points_scene_cloud,9059.000000
model_resolution,0.001622
scene_resolution,0.001831
model_keypoints,166.000000
scene_keypoints,143.000000
normal estimation,0.354000
detecting keypoints,0.389000
calculating descriptor,0.570000
matching,0.004000
Ransac Rejection,0.032000
ICP,0.185000
suport_radius,35.000000
points_model_cloud,3539.000000
points_scene_cloud,3158.000000
model_resolution,0.001614
scene_resolution,0.001608
model_keypoints,49.000000
scene_keypoints,37.000000
normal estimation,0.083000
detecting keypoints,0.107000
calculating descriptor,0.088000
matching,0.003000
Ransac Rejection,0.032000
ICP,0.064000
suport_radius,35.000000
points_model_cloud,3574.000000
points_scene_cloud,3169.000000
model_resolution,0.001288
scene_resolution,0.001320
model_keypoints,71.000000
scene_keypoints,62.000000
normal estimation,0.066000
detecting keypoints,0.100000
calculating descriptor,0.114000
matching,0.001000
Ransac Rejection,0.030000
ICP,0.068000
