suport_radius,35.000000
points_model_cloud,10756.000000
points_scene_cloud,7317.000000
model_resolution,0.001622
scene_resolution,0.001842
model_keypoints,166.000000
scene_keypoints,96.000000
normal estimation,0.358000
detecting keypoints,0.360000
calculating descriptor,0.531000
matching,0.004000
Ransac Rejection,0.046000
ICP,0.181000
suport_radius,35.000000
points_model_cloud,3539.000000
points_scene_cloud,2741.000000
model_resolution,0.001614
scene_resolution,0.001615
model_keypoints,49.000000
scene_keypoints,35.000000
normal estimation,0.103000
detecting keypoints,0.102000
calculating descriptor,0.086000
matching,0.001000
Ransac Rejection,0.020000
ICP,0.067000
suport_radius,35.000000
points_model_cloud,3574.000000
points_scene_cloud,2718.000000
model_resolution,0.001288
scene_resolution,0.001323
model_keypoints,71.000000
scene_keypoints,55.000000
normal estimation,0.082000
detecting keypoints,0.077000
calculating descriptor,0.104000
matching,0.002000
Ransac Rejection,0.028000
ICP,0.074000
