0.674200,0.001715
0.845154,0.002796
0.683130,0.001667
0.942809,0.001932
0.679366,0.003598
0.707107,0.001507
0.755929,0.004015
0.577350,0.001046
0.894427,0.003006
0.707107,0.001120
0.733799,0.005185
0.730297,0.003354
0.904534,0.001080
0.971825,0.007015
0.733799,0.003804
0.852803,0.005460
0.877058,0.002752
0.750000,0.001991
0.968246,0.006159
0.577350,0.001441
0.800000,0.003747
0.894427,0.005751
0.707107,0.002127
0.685994,0.002227
0.811107,0.004158
0.801784,0.006935
0.874475,0.004206
0.886405,0.002399
0.784465,0.001202
0.849837,0.001158
0.858395,0.009852
0.727607,0.007008
0.483046,0.001629
0.790569,0.002152
0.793492,0.001642
0.816497,0.001393
0.872872,0.007538
0.829156,0.002552
0.738549,0.004610
72,0.017126
0.674200,0.001715
0.845154,0.002796
0.683130,0.001667
0.942809,0.001932
0.679366,0.003598
0.707107,0.001507
0.755929,0.004015
0.577350,0.001046
0.894427,0.003006
0.707107,0.001120
0.733799,0.005185
0.730297,0.003354
0.904534,0.001080
0.971825,0.007015
0.733799,0.003804
0.852803,0.005460
0.877058,0.002752
0.750000,0.001991
0.968246,0.006159
0.577350,0.001441
0.800000,0.003747
0.894427,0.005751
0.707107,0.002127
0.685994,0.002227
0.811107,0.004158
0.801784,0.006935
0.874475,0.004206
0.886405,0.002399
0.784465,0.001202
0.849837,0.001158
0.858395,0.009852
0.727607,0.007008
0.483046,0.001629
0.790569,0.002152
0.793492,0.001642
0.816497,0.001393
0.872872,0.007538
0.829156,0.002552
0.738549,0.004610
72,0.017126
